,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,OccupationCat,CommuteDistanceCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat
12716,0,4,1,0,3,3,0,0,0,1,0
12717,1,2,0,1,2,1,1,1,0,0,2
12718,1,3,1,0,3,4,1,0,0,1,0
12719,1,4,1,0,4,4,1,0,0,1,2
12720,1,2,2,1,1,2,0,1,0,0,2
12721,1,2,0,0,2,3,1,0,0,1,3
12722,1,4,1,1,4,4,0,0,0,1,3
12723,0,3,1,1,3,1,1,0,0,1,0
12724,0,2,2,1,3,2,1,1,0,1,4
12725,2,3,1,0,3,3,1,0,5,1,1
12726,2,2,1,0,3,0,1,0,5,0,1
12727,2,3,1,1,4,0,0,1,5,0,0
12728,2,4,1,0,3,0,1,1,5,0,1
12729,2,3,0,0,4,0,1,1,5,1,2
12730,1,4,0,0,0,1,0,0,5,1,2
12731,1,2,0,1,4,1,1,0,5,0,4
12732,1,5,1,1,1,2,0,0,5,1,1
12733,1,4,0,1,3,2,1,0,1,1,2
12734,1,5,2,0,1,3,1,1,2,0,0
12735,1,3,0,0,4,1,0,1,2,1,0
12736,1,2,0,1,2,3,1,0,4,0,3
12737,2,3,0,0,4,0,0,0,2,1,0
12738,2,5,0,1,0,4,1,0,0,1,3
12739,2,5,0,0,0,4,1,0,0,1,3
12740,2,3,2,0,3,2,0,1,0,1,4
12741,1,3,0,0,0,0,1,0,2,0,0
12742,0,3,0,1,2,0,1,1,2,1,4
12743,0,2,0,1,2,3,1,0,3,0,2
12744,0,3,0,1,0,1,0,1,4,1,3
12745,0,4,2,1,3,4,1,1,3,1,3
12746,0,3,0,1,2,1,0,0,2,0,4
12747,1,3,0,0,4,0,1,0,3,1,0
12748,1,2,0,1,0,3,0,0,2,1,3
12749,1,3,0,1,2,0,1,1,2,1,2
12750,0,3,1,1,4,3,1,1,1,1,0
12751,0,4,2,1,3,4,1,1,5,1,3
12752,0,4,1,0,3,4,0,1,5,1,2
12753,0,5,1,1,1,4,0,0,5,1,1
12754,0,3,1,0,3,0,0,0,1,0,3
12755,0,3,1,1,3,3,1,0,5,1,0
12756,0,5,1,1,3,2,1,1,1,1,3
12757,0,2,1,0,1,0,0,1,0,1,1
12758,0,2,2,0,1,3,0,0,0,1,1
12759,1,3,1,1,4,4,0,0,0,1,2
12760,1,4,2,1,1,0,0,1,0,0,0
12761,1,2,0,1,2,0,1,0,0,1,2
12762,1,4,0,0,0,1,0,1,0,1,4
12763,1,2,1,1,3,2,0,0,0,0,0
12764,1,2,1,0,3,2,0,0,0,1,0
12765,0,3,1,0,3,2,1,1,0,1,0
12766,2,2,2,1,1,0,1,0,5,0,1
12767,2,3,1,1,4,3,1,1,5,1,0
12768,2,3,2,1,1,0,0,0,5,0,0
12769,2,3,1,1,3,3,0,0,5,1,1
12770,2,2,1,1,3,4,0,0,1,1,3
12771,2,3,1,0,4,1,1,0,5,1,1
12772,2,3,1,1,4,0,1,1,5,0,0
12773,1,3,0,1,0,1,1,0,5,1,3
12774,1,5,1,0,3,3,1,1,5,0,3
12775,1,2,0,1,4,0,0,0,5,0,2
12776,1,4,0,1,0,0,1,1,2,1,3
12777,1,3,0,1,2,1,0,0,2,0,2
12778,2,4,1,0,3,3,1,1,3,0,2
12779,2,5,0,0,0,1,1,1,0,1,4
12780,2,4,1,0,4,0,1,0,0,1,3
12781,2,3,1,1,3,0,0,1,0,0,0
12782,2,4,1,1,4,1,1,0,0,0,3
12783,0,4,3,0,3,4,1,1,4,1,3
12784,0,3,0,0,0,0,0,0,2,1,1
12785,0,2,0,0,2,0,0,0,4,1,1
12786,0,2,0,1,0,1,1,1,4,1,3
12787,1,3,0,0,0,0,0,0,4,1,0
12788,0,2,1,1,4,2,1,1,1,1,0
12789,0,4,2,1,3,4,0,1,5,1,3
12790,0,5,1,0,1,2,1,1,5,1,0
12791,0,4,1,0,4,0,1,0,5,1,3
12792,0,5,1,1,1,2,0,0,5,1,0
12793,0,3,0,1,3,3,1,0,5,0,0
12794,0,3,1,0,4,3,1,1,5,1,0
12795,2,2,0,1,2,0,1,1,2,0,3
12796,0,3,1,1,3,2,0,0,0,1,0
12797,1,3,1,1,3,0,0,1,0,0,0
12798,1,4,1,0,4,4,1,0,0,1,3
12799,1,2,0,0,0,0,0,0,0,1,0
12800,1,2,2,0,1,2,0,1,0,0,2
12801,2,4,1,0,4,3,0,0,5,1,3
12802,2,3,1,0,4,3,0,1,5,1,0
12803,2,3,1,1,1,0,1,0,1,0,0
12804,2,3,1,1,3,0,0,0,5,0,1
12805,2,4,1,0,4,0,0,0,5,1,3
12806,1,4,0,0,0,1,1,0,5,1,3
12807,1,3,1,0,4,0,1,1,1,0,1
12808,1,3,1,0,4,3,0,1,5,1,0
12809,1,4,1,0,4,0,0,0,1,1,3
12810,1,4,1,0,4,3,0,0,5,1,3
12811,1,3,1,1,4,0,1,0,4,1,1
12812,1,3,0,1,2,3,1,0,2,0,2
12813,2,4,3,0,3,4,0,1,4,0,3
12814,2,3,0,1,2,3,0,0,2,0,2
12815,2,3,1,0,1,0,1,1,0,1,1
12816,2,2,2,0,1,2,0,1,0,1,2
12817,2,4,1,1,3,4,1,1,0,1,0
12818,2,3,1,0,1,0,1,1,0,1,1
12819,0,3,0,0,0,0,1,0,3,1,0
12820,0,4,1,0,3,3,0,1,3,1,2
12821,0,3,2,0,3,4,1,1,3,1,3
12822,0,4,3,1,3,0,0,1,4,0,2
12823,0,3,0,0,3,0,0,0,2,0,0
12824,0,3,0,1,2,1,0,0,3,0,4
12825,1,3,0,1,0,0,0,0,4,1,0
12826,1,5,1,1,1,2,1,0,5,1,1
12827,0,2,0,1,0,1,0,1,5,1,3
12828,0,2,0,1,4,4,0,0,5,1,2
12829,0,4,1,1,3,4,1,1,1,1,3
12830,0,5,1,0,1,4,0,0,5,1,0
12831,0,4,0,0,0,0,0,0,1,1,3
12832,0,2,0,0,4,4,0,0,5,1,2
12833,0,2,1,1,4,3,0,1,5,1,0
12834,0,3,1,1,3,1,0,1,0,1,0
12835,0,3,2,1,1,3,1,0,0,1,1
12836,1,3,1,1,3,3,0,1,0,1,0
12837,1,2,0,1,2,3,1,1,0,1,2
12838,0,4,1,1,4,4,0,0,0,1,2
12839,1,3,2,1,1,2,0,1,0,1,2
12840,1,3,2,0,1,2,1,1,0,1,2
12841,2,4,1,1,3,3,0,0,1,1,3
12842,1,4,1,0,3,0,0,0,1,1,0
12843,1,2,1,0,4,1,0,1,1,1,1
12844,1,2,0,1,4,4,0,0,5,1,2
12845,1,4,0,0,0,0,1,0,4,1,0
12846,1,2,0,1,2,0,0,1,3,1,4
12847,1,3,0,1,0,3,1,1,4,0,0
12848,1,2,0,1,2,3,0,0,3,0,2
12849,0,3,0,0,0,0,1,0,4,1,0
12850,0,3,0,1,0,1,0,1,4,1,3
12851,0,3,0,0,0,0,1,0,2,1,1
12852,0,2,0,1,0,0,1,0,4,1,0
12853,1,3,2,0,3,0,1,1,4,1,3
12854,1,3,0,0,4,0,0,0,4,1,0
12855,0,2,0,0,2,0,1,0,4,0,4
12856,0,2,0,1,2,0,0,1,4,1,2
12857,1,3,0,1,0,1,1,1,2,1,3
12858,0,5,1,0,1,2,0,0,5,1,0
12859,0,3,1,1,3,3,1,1,1,1,0
12860,0,3,0,0,0,1,0,0,5,1,3
12861,0,5,1,0,1,4,1,0,5,1,1
12862,0,5,1,0,1,3,1,0,5,1,1
12863,0,3,1,0,3,3,1,0,5,1,1
12864,0,3,1,1,4,3,0,1,5,1,0
12865,0,4,1,1,3,4,1,0,0,1,0
12866,1,3,2,1,1,1,0,0,0,0,1
12867,1,4,1,1,4,0,0,0,0,0,3
12868,1,5,0,0,0,1,1,1,0,1,4
12869,1,3,2,0,1,2,0,1,0,1,2
12870,1,3,2,0,1,2,0,1,0,1,2
12871,1,2,1,1,3,2,1,0,0,0,0
12872,0,3,2,0,1,0,1,0,0,1,1
12873,2,4,1,0,4,0,0,0,5,1,3
12874,2,3,1,1,3,3,0,0,1,1,1
12875,1,2,1,0,4,3,0,0,5,1,1
12876,1,2,1,1,4,1,0,0,5,0,3
12877,1,4,1,0,1,3,0,1,5,1,0
12878,1,3,1,0,4,3,1,1,5,1,0
12879,1,2,0,1,0,0,1,0,4,0,1
12880,1,4,0,1,0,0,0,0,3,1,1
12881,1,3,0,1,0,1,0,1,3,1,3
12882,0,2,1,0,4,0,0,0,2,1,1
12883,0,3,0,0,4,0,0,1,2,1,0
12884,0,2,0,1,2,1,1,0,2,0,2
12885,0,3,0,1,2,0,1,1,3,1,2
12886,0,3,0,1,2,0,1,1,3,1,2
12887,0,4,2,0,3,4,0,1,2,1,3
12888,0,4,0,0,0,0,0,0,3,1,0
12889,1,3,0,1,0,0,0,0,3,0,0
12890,1,5,2,1,1,0,1,1,5,0,1
12891,0,5,1,0,1,1,1,0,5,1,0
12892,0,4,1,0,3,1,0,1,5,0,3
12893,0,5,1,0,3,3,1,1,5,0,2
12894,0,2,2,0,3,3,0,1,5,1,3
12895,0,3,2,0,3,3,1,1,5,1,3
12896,0,4,1,1,3,0,0,1,5,0,0
12897,0,5,1,0,3,2,1,1,5,1,3
12898,2,3,2,1,3,4,0,1,3,1,3
12899,1,2,1,0,3,2,1,0,0,1,0
12900,1,5,0,0,0,0,1,0,0,0,3
12901,1,4,1,0,1,3,0,0,0,0,0
12902,1,5,1,0,1,1,0,0,0,1,1
12903,1,4,1,0,4,4,0,0,0,1,3
12904,1,2,0,0,0,0,0,0,0,1,0
12905,1,4,0,1,4,1,0,0,0,0,3
12906,1,2,0,0,2,3,1,0,0,1,3
12907,0,3,1,0,3,3,1,0,0,1,0
12908,0,5,0,1,1,4,1,0,0,1,0
12909,2,5,1,0,3,3,1,1,1,0,2
12910,2,4,1,0,3,3,1,0,5,1,0
12911,2,3,1,1,3,3,0,0,5,1,0
12912,2,5,1,0,1,1,1,0,5,0,0
12913,2,4,2,1,3,4,0,1,5,1,3
12914,1,3,1,0,1,0,0,0,1,0,0
12915,1,3,0,1,3,3,1,0,5,0,0
12916,1,5,2,0,1,4,1,1,2,1,3
12917,1,3,0,0,0,0,0,0,2,1,1
12918,1,4,0,1,2,0,0,0,4,1,3
12919,1,5,0,0,2,1,1,0,2,1,3
12920,1,3,0,1,0,0,0,0,2,0,1
12921,1,3,0,0,0,0,1,1,4,1,3
12922,1,5,0,0,2,0,1,0,3,0,3
12923,1,4,1,0,3,3,1,1,4,0,3
12924,1,4,0,1,2,0,0,0,3,0,3
12925,1,3,0,1,2,0,1,1,2,1,4
12926,1,4,0,0,0,0,0,0,2,1,1
12927,2,5,0,0,4,4,0,0,0,1,2
12928,2,2,0,1,2,3,1,0,0,0,3
12929,2,3,1,1,3,0,0,0,0,0,0
12930,2,4,2,1,3,4,1,0,0,1,0
12931,1,4,0,0,2,0,0,0,2,1,3
12932,2,2,1,0,3,2,1,0,0,1,0
12933,0,3,0,1,2,0,0,1,2,1,2
12934,0,4,1,0,4,3,0,0,5,1,3
12935,0,3,1,0,4,0,0,1,1,1,0
12936,0,3,1,1,3,3,1,0,5,1,1
12937,0,2,1,0,3,0,0,0,5,1,1
12938,0,2,0,0,4,0,0,0,5,1,1
12939,0,3,1,1,4,1,0,0,1,1,1
12940,1,3,2,1,1,2,1,1,0,1,2
12941,0,3,1,1,3,4,0,0,0,1,0
12942,0,4,1,1,4,4,1,0,0,1,3
12943,0,2,1,0,3,2,0,0,0,1,0
12944,1,5,1,0,3,3,0,1,5,1,2
12945,1,3,1,1,4,3,0,1,5,1,0
12946,1,4,0,0,0,1,1,0,5,1,3
12947,1,4,0,0,0,1,1,0,5,1,3
12948,1,3,1,0,4,0,0,1,5,1,1
12949,1,2,0,1,4,1,1,0,5,0,3
12950,1,3,0,0,4,0,0,1,3,1,0
12951,1,2,0,1,0,0,0,0,2,0,1
12952,1,3,0,0,0,0,1,0,4,1,0
12953,1,4,0,1,2,0,1,0,2,1,3
12954,2,3,1,1,3,0,0,0,0,0,0
12955,1,3,0,1,2,3,1,0,4,1,2
12956,0,3,0,0,0,0,0,0,4,1,1
12957,0,3,0,1,0,0,1,0,3,1,1
12958,0,4,0,0,4,0,1,0,2,1,0
12959,0,3,0,0,0,0,1,0,4,1,0
12960,0,3,0,1,0,1,1,1,2,1,3
12961,0,2,0,1,2,1,0,0,2,0,4
12962,0,4,0,1,0,0,0,0,3,1,1
12963,0,5,1,0,1,3,1,0,5,0,0
12964,0,5,1,0,1,2,1,0,5,1,0
12965,0,5,1,0,1,2,0,0,5,1,0
12966,0,5,1,0,1,3,0,1,5,1,0
12967,0,4,1,0,1,2,0,0,5,1,0
12968,0,3,2,0,1,0,0,0,5,1,0
12969,0,5,1,1,1,2,0,0,5,1,1
12970,0,3,3,0,1,0,1,0,5,1,0
12971,2,3,0,0,0,0,1,0,4,1,0
12972,2,3,0,1,0,0,1,0,2,1,1
12973,2,3,0,0,2,0,1,1,2,1,2
12974,2,3,0,0,0,0,1,0,2,1,1
12975,2,5,2,0,3,0,1,1,4,1,2
12976,2,5,3,0,3,2,1,1,4,1,4
12977,1,4,1,0,4,4,0,0,0,1,3
12978,1,4,1,1,4,4,0,0,0,1,2
12979,1,3,1,0,3,3,0,0,0,1,0
12980,1,3,2,1,3,2,0,1,0,1,4
12981,1,3,2,1,3,2,0,1,0,0,4
12982,1,5,0,1,0,4,1,0,0,0,3
12983,1,3,2,1,1,2,1,1,0,0,2
12984,2,5,1,0,4,2,1,1,5,1,4
12985,2,3,1,1,4,4,1,0,5,1,3
12986,1,4,1,0,3,4,0,1,5,1,2
12987,1,5,1,1,1,2,0,0,5,1,0
12988,1,5,0,0,4,4,0,0,5,1,0
12989,1,3,0,1,4,1,0,0,5,1,1
12990,1,2,1,0,4,4,0,0,5,1,3
12991,1,2,0,1,0,0,1,0,4,0,3
12992,2,3,0,0,0,0,0,0,4,0,1
12993,2,2,0,1,2,3,1,0,0,0,3
12994,1,3,0,0,0,0,0,0,4,0,3
12995,1,5,0,1,0,0,1,0,4,1,0
12996,1,3,0,0,0,0,1,0,4,1,0
12997,1,3,0,0,3,0,0,0,2,1,0
12998,0,3,0,1,0,0,1,0,2,0,1
12999,0,2,0,1,2,0,0,0,4,0,4
13000,0,5,3,0,1,4,1,1,4,1,0
13001,0,3,0,1,0,1,0,1,3,1,3
13002,0,5,1,0,3,3,0,1,3,0,3
13003,0,2,1,1,4,3,0,1,5,1,0
13004,0,4,1,0,3,3,0,0,5,1,0
13005,0,3,1,1,3,3,0,0,1,1,0
13006,0,2,1,1,3,3,0,1,5,1,0
13007,2,3,0,0,4,0,1,0,4,1,1
13008,2,3,0,1,2,3,0,0,2,0,2
13009,2,5,1,0,3,2,0,1,3,1,2
13010,2,2,0,1,0,0,0,1,3,1,3
13011,2,3,0,1,2,3,0,1,2,1,2
13012,2,2,0,1,0,0,1,0,4,0,3
13013,1,2,1,1,3,2,1,0,0,0,0
13014,1,2,0,0,0,0,1,0,0,0,0
13015,1,5,0,0,1,0,1,0,0,1,0
13016,1,2,1,1,3,0,1,0,0,0,0
13017,2,3,2,1,1,0,0,1,0,0,1
13018,0,4,1,0,3,0,0,0,0,1,0
13019,2,4,1,0,4,3,0,0,5,1,3
13020,2,3,1,1,3,0,1,0,5,0,1
13021,2,3,1,0,3,3,0,0,5,1,1
13022,1,5,1,1,1,1,0,0,5,0,1
13023,1,5,0,0,2,1,1,1,5,1,2
13024,1,4,2,1,3,3,1,1,5,0,3
13025,1,3,1,1,3,0,0,0,5,0,1
13026,1,3,1,0,4,3,0,1,5,1,0
13027,1,4,1,0,3,3,0,1,5,0,3
13028,1,5,1,0,3,3,0,1,5,1,3
13029,1,2,0,1,0,3,1,0,4,1,3
13030,1,2,0,1,0,0,0,0,2,0,3
13031,2,4,1,1,3,4,1,0,0,0,2
13032,2,2,1,0,3,2,1,0,0,1,4
13033,1,3,0,0,3,0,0,0,3,0,0
13034,1,4,0,1,0,0,0,0,2,1,0
13035,0,3,0,0,3,0,1,0,3,1,0
13036,0,5,2,0,1,4,1,1,3,1,3
13037,0,3,0,1,2,0,0,1,2,1,2
13038,0,4,2,0,3,4,1,1,2,1,2
13039,0,2,0,1,0,0,0,1,4,1,3
13040,0,3,0,1,2,0,1,1,2,1,4
13041,0,5,1,0,3,2,0,1,5,1,3
13042,0,3,1,0,4,0,0,0,5,1,3
13043,0,4,1,1,3,0,1,0,5,1,1
13044,0,5,1,1,1,2,1,0,5,1,0
13045,0,3,3,1,1,0,0,0,5,0,0
13046,0,5,1,0,1,2,1,0,1,1,0
13047,2,5,0,1,0,0,1,0,4,1,0
13048,2,3,0,0,0,0,0,0,4,1,0
13049,2,3,0,1,0,0,1,0,3,0,1
13050,2,2,0,1,3,0,1,0,4,0,0
13051,1,3,2,0,1,0,0,0,0,1,0
13052,1,3,1,1,4,4,0,0,0,1,3
13053,1,2,0,0,0,0,1,0,0,1,0
13054,1,2,2,1,3,2,1,1,0,0,4
13055,1,5,0,1,0,4,1,0,0,0,3
13056,0,5,0,0,0,4,1,0,0,0,3
13057,0,3,2,1,3,3,0,0,0,0,0
13058,2,4,1,0,3,1,0,0,5,0,2
13059,2,3,1,1,3,0,0,0,5,0,0
13060,2,4,1,0,3,2,0,1,1,0,2
13061,2,4,1,0,4,3,1,0,5,1,3
13062,2,4,2,1,3,4,0,1,5,1,3
13063,1,3,1,1,4,0,1,1,5,0,0
13064,1,3,1,0,4,3,0,1,5,1,0
13065,1,3,0,0,2,1,0,0,5,0,2
13066,1,3,1,1,3,0,0,0,5,0,1
13067,1,4,1,0,1,3,0,1,5,1,0
13068,1,2,1,1,4,4,1,0,5,1,3
13069,1,3,0,1,4,0,0,0,4,0,1
13070,1,3,0,0,0,1,0,1,4,1,3
13071,1,5,0,0,4,4,1,0,0,1,2
13072,2,4,1,1,4,4,0,0,0,1,3
13073,1,3,0,0,0,3,0,1,4,1,0
13074,2,4,1,1,3,4,0,0,0,0,2
13075,1,3,2,0,1,0,0,0,0,1,1
13076,0,3,0,1,2,1,1,0,3,0,2
13077,0,4,0,0,0,3,0,0,4,1,3
13078,0,3,0,1,0,0,1,0,2,1,0
13079,0,4,0,1,2,0,1,1,4,0,3
13080,0,4,1,1,3,2,0,1,5,1,3
13081,0,5,1,0,3,3,0,1,5,1,3
13082,0,5,1,1,3,2,0,1,5,1,3
13083,0,5,1,0,3,2,1,1,5,1,3
13084,0,4,1,1,3,3,1,0,1,0,0
13085,2,2,0,1,0,1,1,1,3,1,3
13086,1,2,0,1,2,0,1,0,0,0,3
13087,0,2,0,1,2,1,0,1,0,0,2
13088,0,3,3,1,1,0,1,0,0,0,1
13089,0,3,1,0,3,1,1,1,0,1,0
13090,0,2,1,0,1,0,0,0,0,0,1
13091,2,4,1,1,4,4,1,0,5,1,3
13092,2,3,1,1,4,0,1,0,5,0,3
13093,2,4,1,0,4,0,0,0,5,1,3
13094,2,3,1,1,3,3,1,0,5,1,1
13095,2,4,1,1,1,3,1,1,5,0,0
13096,2,3,1,1,1,1,0,0,5,0,1
13097,1,3,1,1,4,0,0,0,5,0,3
13098,1,4,1,1,3,3,0,1,1,1,0
13099,1,5,1,0,3,3,1,1,5,1,3
13100,1,3,0,1,0,1,0,0,5,1,3
13101,1,3,0,0,4,0,1,0,5,1,1
13102,1,3,1,1,4,3,1,1,5,1,0
13103,1,3,0,0,0,0,0,0,4,0,1
13104,1,5,0,0,0,0,0,0,4,1,0
13105,1,3,0,1,2,0,0,1,2,0,3
13106,1,4,0,1,2,0,0,1,2,0,3
13107,1,3,0,1,0,0,0,0,2,1,1
13108,1,2,0,0,2,0,1,1,4,1,4
13109,1,2,0,1,0,0,0,0,2,0,3
13110,1,3,0,1,2,1,0,1,4,0,2
13111,1,5,3,0,1,4,1,1,4,1,0
13112,2,5,0,0,4,0,1,1,0,0,2
13113,2,5,0,1,4,4,1,0,0,1,2
13114,1,2,0,0,0,0,0,0,3,1,0
13115,1,3,0,1,3,0,1,0,3,1,0
13116,1,4,0,0,0,0,0,0,4,0,0
13117,1,4,0,0,0,0,0,0,2,1,0
13118,0,3,0,1,2,0,0,1,3,1,2
13119,0,5,1,0,4,0,0,0,2,1,0
13120,0,2,0,1,0,0,0,1,2,1,3
13121,0,4,0,0,4,0,1,0,4,1,0
13122,0,2,0,0,0,3,1,1,4,1,0
13123,0,4,1,1,3,2,0,1,3,1,2
13124,0,3,0,1,2,1,0,0,3,0,4
13125,0,3,1,1,4,3,0,0,5,0,3
13126,0,3,1,0,3,3,1,0,5,1,1
13127,0,4,1,1,3,0,0,0,5,0,0
13128,0,3,1,0,3,0,1,0,5,1,1
13129,0,2,0,0,4,4,1,0,5,1,2
13130,0,5,1,0,1,2,1,0,5,1,0
13131,2,2,0,0,0,0,0,0,2,1,1
13132,2,3,0,1,2,3,0,1,2,1,3
13133,1,4,1,0,4,4,1,0,0,1,3
13134,1,3,1,1,3,4,1,0,0,1,0
13135,1,2,0,1,2,1,0,1,0,0,2
13136,2,3,2,1,3,4,1,0,0,0,0
13137,2,2,2,1,1,4,1,0,0,1,1
13138,1,5,0,0,4,4,1,1,0,1,2
13139,0,5,0,0,0,1,1,1,0,1,4
13140,0,3,1,0,3,2,1,0,0,0,0
13141,0,5,0,0,4,1,0,0,0,0,3
13142,2,3,1,1,3,3,0,0,5,0,1
13143,1,4,1,0,3,3,0,1,1,1,1
13144,1,5,1,0,1,2,1,0,5,1,0
13145,1,3,1,0,3,0,0,0,5,1,1
13146,1,3,1,1,4,0,0,1,5,0,0
13147,1,3,1,1,4,4,1,0,5,1,3
13148,1,3,0,0,0,1,1,0,2,1,0
13149,1,5,0,0,2,0,0,0,2,1,3
13150,2,3,1,1,4,0,1,0,2,1,1
13151,2,4,2,0,3,4,0,1,2,1,2
13152,2,5,0,0,4,1,0,0,0,0,2
13153,1,3,0,1,0,0,0,0,2,0,1
13154,1,3,1,0,3,0,0,0,0,1,0
13155,0,3,0,0,0,0,0,0,4,1,0
13156,0,2,0,1,4,4,0,0,5,1,2
13157,0,3,1,1,3,3,1,0,5,0,1
13158,0,4,0,0,4,3,0,1,1,1,2
13159,0,4,1,0,4,0,0,0,1,1,3
13160,0,5,1,1,3,3,0,1,5,1,3
13161,0,3,1,1,3,3,1,0,5,0,0
13162,0,3,1,1,3,0,0,0,5,0,0
13163,0,4,1,0,4,3,1,0,5,1,3
13164,0,2,1,0,4,0,1,0,5,0,1
13165,0,2,0,1,4,4,0,0,5,1,2
13166,0,3,1,1,3,4,0,0,5,0,3
13167,0,3,1,1,3,4,0,0,5,0,3
13168,0,5,1,1,1,4,0,0,1,1,1
13169,0,4,1,1,3,4,0,1,1,1,2
13170,0,2,0,0,4,0,1,0,5,0,2
13171,0,5,1,1,4,2,1,1,5,1,4
13172,2,3,0,1,0,0,1,1,4,1,3
13173,2,4,0,0,4,0,0,0,3,1,0
13174,1,4,1,1,4,1,1,0,0,0,3
13175,1,3,1,1,3,0,1,1,0,0,0
13176,1,5,0,1,0,4,0,0,0,0,3
13177,0,3,1,0,3,3,0,0,0,1,0
13178,0,3,2,0,1,3,0,0,0,1,1
13179,0,2,1,0,3,2,0,0,0,0,0
13180,2,2,0,1,0,1,1,1,5,1,3
13181,1,3,1,0,4,3,1,1,5,1,0
13182,1,2,1,0,4,0,1,0,5,0,3
13183,1,4,3,1,3,3,1,1,5,0,3
13184,1,4,0,1,0,1,0,0,5,1,3
13185,1,2,1,0,3,3,0,0,5,1,1
13186,1,3,0,0,2,0,1,1,4,1,2
13187,1,4,2,1,3,4,1,1,2,1,2
13188,2,3,0,0,0,0,1,0,2,1,1
13189,2,5,0,0,4,4,1,0,0,1,2
13190,2,2,1,1,3,0,0,0,0,0,0
13191,1,5,0,1,0,4,1,1,0,1,4
13192,0,3,2,0,3,4,0,1,2,1,3
13193,0,2,0,0,0,0,0,0,3,0,3
13194,0,5,1,0,1,4,1,1,3,0,2
13195,0,4,1,1,3,3,0,1,5,1,0
13196,0,4,1,0,3,1,0,1,5,1,2
13197,0,5,1,1,1,2,1,0,5,1,1
13198,0,2,2,1,1,3,1,0,5,1,0
13199,0,3,1,1,3,3,0,1,5,1,3
13200,0,2,0,0,4,4,1,0,5,1,2
13201,0,2,0,1,0,4,1,0,1,0,4
13202,0,5,1,0,3,2,0,1,5,1,2
13203,0,5,0,1,2,1,1,0,5,0,2
13204,0,3,1,1,3,3,0,1,1,1,3
13205,0,5,1,1,1,2,1,0,5,1,0
13206,0,3,1,1,3,2,0,1,5,1,3
13207,2,3,0,1,2,1,0,0,4,0,4
13208,2,3,0,1,3,0,1,0,4,0,0
13209,1,3,2,0,1,0,0,1,0,1,2
13210,1,4,0,0,0,1,1,1,0,1,4
13211,0,2,0,0,2,3,1,1,0,1,2
13212,0,3,1,1,3,4,0,0,0,1,2
13213,0,4,0,0,4,1,1,0,0,0,3
13214,2,5,1,1,1,2,0,0,5,1,0
13215,2,2,1,0,4,1,1,0,5,1,1
13216,2,3,2,1,1,1,0,1,5,0,1
13217,2,3,1,1,3,0,1,0,5,0,1
13218,2,3,1,1,3,3,0,0,5,1,1
13219,2,4,1,1,3,0,1,0,5,0,3
13220,2,3,1,0,1,4,0,0,5,1,1
13221,2,3,1,1,3,0,0,0,1,0,0
13222,1,2,1,0,3,0,1,0,5,0,1
13223,1,4,1,0,4,3,0,0,5,1,3
13224,1,3,1,0,4,0,1,1,1,1,0
13225,1,2,1,0,3,0,1,0,5,1,1
13226,1,2,1,0,4,1,0,1,5,1,1
13227,1,3,1,1,4,0,1,1,5,0,0
13228,1,2,1,0,4,0,0,1,5,1,0
13229,1,3,0,0,4,0,0,0,4,1,0
13230,1,3,0,0,0,0,1,0,4,0,1
13231,2,2,1,0,3,2,0,0,0,1,0
13232,1,4,1,0,4,4,0,0,0,1,3
13233,1,3,0,0,0,0,1,0,2,1,0
13234,0,4,0,1,0,3,0,0,4,1,3
13235,0,5,0,0,0,0,0,0,4,1,0
13236,0,3,0,1,2,0,1,1,4,1,2
13237,0,2,1,1,4,0,0,0,2,1,1
13238,0,4,2,1,3,0,0,1,4,0,3
13239,0,4,2,0,3,4,1,1,2,0,2
13240,0,3,1,1,4,1,0,0,5,1,1
13241,0,5,1,0,3,2,0,1,5,1,3
13242,0,4,1,0,3,3,0,1,5,0,3
13243,0,3,1,0,1,1,1,0,5,1,0
13244,0,4,1,1,4,0,0,1,5,0,0
13245,0,5,1,0,1,2,1,0,5,1,0
13246,0,4,0,0,0,1,0,0,1,1,3
13247,0,5,1,1,3,3,0,1,5,1,3
13248,1,3,1,1,3,4,0,0,0,0,0
13249,2,3,2,1,1,1,1,0,5,1,0
13250,2,2,0,1,4,1,0,0,1,0,3
13251,2,3,1,0,4,3,0,0,5,1,3
13252,2,3,1,1,4,3,1,0,5,0,3
13253,2,3,1,1,4,4,0,0,5,1,3
13254,1,3,0,1,3,3,0,0,5,0,0
13255,1,4,0,0,4,4,0,0,5,1,0
13256,1,3,1,0,4,1,1,0,5,1,1
13257,1,5,0,0,0,0,1,0,4,1,0
13258,1,5,2,0,1,0,1,1,4,1,0
13259,2,2,1,0,3,2,1,0,0,1,0
13260,1,4,0,0,0,4,1,1,0,1,4
13261,1,4,1,0,4,4,1,0,0,1,3
13262,1,3,0,0,4,0,1,0,4,1,0
13263,0,2,0,0,0,0,0,0,2,1,1
13264,0,2,0,1,0,0,0,0,4,0,3
13265,0,4,2,0,1,2,1,1,2,0,0
13266,0,5,3,0,1,0,0,1,4,1,0
13267,0,3,0,1,2,0,1,1,3,1,4
13268,0,4,0,1,0,3,0,0,4,1,3
13269,0,3,0,0,2,0,1,0,4,1,3
13270,0,5,1,0,3,3,1,1,5,0,3
